id	text	author	date
"285576129664917504"	"@scooby_51 is probably on his way back to Vietnam right now 😫😭💔"	"anabear3_"	"2012-12-31 02:40:29"
"285576107644813314"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/2ss2LQHt"	"LatestSearch"	"2012-12-31 02:40:24"
"285576106185224192"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/qJIlKbtn"	"royalmice"	"2012-12-31 02:40:24"
"285576105614782464"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/jP9P8ntx"	"etravelinsuranc"	"2012-12-31 02:40:23"
"285576103995793408"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/GWuTuQQP"	"travelestore"	"2012-12-31 02:40:23"
"285576103240806400"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/uTmTERrN"	"ikearugsusa"	"2012-12-31 02:40:23"
"285576102473265152"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/GVQrmvoG"	"WorkLessMoreMon"	"2012-12-31 02:40:23"
"285576101881839616"	"RT @Doc_JJK: The only Vietnam Vets for John F. Kerry were the North Vietnamese and Viet Cong. Fake, phony and back-stabbing fraud."	"bcass41447"	"2012-12-31 02:40:23"
"285576101655367680"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/esz5LmOS"	"ArticleSpinServ"	"2012-12-31 02:40:23"
"285576100552269824"	"RT @denisevasi: Moped riding in #Vietnam w amandler #Hanoi Day 1 http://t.co/IihxlT45"	"LadyCocoRi"	"2012-12-31 02:40:22"
"285576099465920512"	"Ha Giang promotes sustainable tourism: Ha Van Hotel In Nha Trang Vietnam  Ha Giang promotes sustainable tourism ... http://t.co/8v0eR5xc"	"09112011"	"2012-12-31 02:40:22"
"285575984323899392"	"Moped riding in #Vietnam w amandler #Hanoi Day 1 http://t.co/IihxlT45"	"denisevasi"	"2012-12-31 02:39:55"
"285575867122458625"	"I favorited a @YouTube video http://t.co/Gy3Jvf2E My Vietnam- P!nk LYrics"	"Shibbywonder"	"2012-12-31 02:39:27"
"285575856020135936"	"Since WWII, the US has been in war with or attacked: Korea, Guatemala, Cuba, Laos, Vietnam, Cambodia, Grenada, Libya, El Savador, Nicaragua"	"sharminultraa"	"2012-12-31 02:39:24"
"285575713476726785"	"Which country you have visited? — China, Vietnam and London http://t.co/ntUoWybg"	"MIRZ4FIRZ4NN4"	"2012-12-31 02:38:50"
"285575648771203072"	"Really wanna go to Bangkok and Vietnam next year."	"EskaaySK"	"2012-12-31 02:38:35"
"285575486728466435"	"@thuyduongsv2 I can't wait to get out of this heat. See you babe #Vietnam I'm gonna rock u very badly"	"skinnyLillbrat"	"2012-12-31 02:37:56"
"285575472115482625"	"Vietnam promising land for consumer finance in 2013 — TalkVietnam: VietNamNet Bridge - Experts believe that cons... http://t.co/wHrbWsvu"	"jwgaddis"	"2012-12-31 02:37:52"
"285575467308810243"	"...and for my brother Tom and all of those who served in Vietnam...you all hold a special place in my heart. God Bless you now and always."	"LaRp68"	"2012-12-31 02:37:51"
"285575234487193600"	"@carolmertz I'm trying to make a Goodwill=Vietnam PTSD joke but it's not coming together and I'm losing interest. I'm sorry I let you down."	"abearatemyparen"	"2012-12-31 02:36:56"
"285575127507271681"	"@b_dupre i swear vietnam beat you guys in war. also i know were not liked tbh. america Israel and the uk are the most hated"	"Salah_Ash"	"2012-12-31 02:36:30"
"285575056992636928"	"In vietnam in 5 days...commence shopping for relatives. http://t.co/ejYU9r9p"	"QuanQuanNguyen"	"2012-12-31 02:36:13"
"285574960666263552"	"@wowwh keep warm w the blue coat Nam nim lol u wear it 3th times. Come to VietNam i'll give u a new coat lol *big hug from Viet nam*"	"Taoluvhyuk"	"2012-12-31 02:35:51"
"285574951455567872"	"Just drank a V8 for the first time. It felt like my Vietnam."	"HazelPercy"	"2012-12-31 02:35:48"
"285574764024717313"	"Vietnam’s shrimp export reaches 2.25 billion USD in 2012: Vietnam expects to earn 2.25 billion USD from shrimp e... http://t.co/9gug5T1r"	"dztimes"	"2012-12-31 02:35:04"
"285574746568024064"	""You know I was in a National Guard in Connecticut during the Vietnam War." -George #boredtodeath"	"AnttiJPeltonen"	"2012-12-31 02:34:59"
"285574471425859584"	"Interesting Bamboo Basket Boats - Da Nang, Vietnam http://t.co/puHKJk7u via @earthXplorer"	"Treksplorer"	"2012-12-31 02:33:54"
"285574434260152320"	"RT @Doc_JJK: The only Vietnam Vets for John F. Kerry were the North Vietnamese and Viet Cong. Fake, phony and back-stabbing fraud."	"ArthurKellyJr"	"2012-12-31 02:33:45"
"285574366715076608"	"“@driftingkiwi: New: Snails, seafood and soup in Saigon http://t.co/vLvbk6QR #food #vietnam” &gt;&gt; in which I eat snails and look horrified..."	"NEFootsteps"	"2012-12-31 02:33:29"
"285574326042898433"	"@BilderbergW: Cal Thomas Column: #Vietnam Plus 50 -  HANOI, Vietnam -- It has been 50... http://t.co/ATpUOV01"	"Presstitution"	"2012-12-31 02:33:19"
"285574218643558401"	""...that was my Vietnam. And I was in Vietnam.""	"Adolf___Twitler"	"2012-12-31 02:32:54"
"285574193863598080"	"RT @SW_WWE425: I regret making a twitter -.- its too addicting... Can't get off -.-'"	"HBK_SM_vietnam"	"2012-12-31 02:32:48"
"285574169993818113"	"RT @SW_WWE425: Remember when you had a Facebook and said twitter is boring? Guess where you are now."	"HBK_SM_vietnam"	"2012-12-31 02:32:42"
"285574044072411136"	"The lashes collection are from vietnam, taiwan, hongkong, shanghai, bangkok and japan. #PygmalionLandGiveaway"	"PygmalionLand"	"2012-12-31 02:32:12"
"285574033976741888"	"The Vietnam Camper"	"alfianp_"	"2012-12-31 02:32:10"
"285574013818916864"	"In Vietnam, white fair girls are more 'beautiful' means coming from higher class and working indoor compared to tan dark skin girls #hiks"	"NGondomulia"	"2012-12-31 02:32:05"
"285573960173764611"	"@Peachy_Di and I missed Vietnam so we decided to make #banhxeo from scratch. #fishsauce #nammerstyle http://t.co/wnidffqT"	"IMvindaloo"	"2012-12-31 02:31:52"
"285573879974477824"	"RT @SkeptiScientist: Tam biet Vietnam and sa bai dee Laos. I am excited for a new adventure and a warmer climate. #FindingBigfoot"	"thoughtbeast"	"2012-12-31 02:31:33"
"285573830058061824"	"Waiting for New Year Eve, although in Vietnam we celebrate Lunar New Year :) x"	"TrangLe165"	"2012-12-31 02:31:21"
"285573772663205888"	"Ancient water system found at Citadel - Breaking news, sociey news from Vietnam on TuoiTreNews http://t.co/1xNTGUkV"	"mzmelisende"	"2012-12-31 02:31:07"
"285573683114819584"	"RT @Doc_JJK: The only Vietnam Vets for John F. Kerry were the North Vietnamese and Viet Cong. Fake, phony and back-stabbing fraud."	"KerryJo89749375"	"2012-12-31 02:30:46"
"285573581637820420"	"Will Vietnamese football (soccer) ever achieve its potential? Here's what the experts say. http://t.co/MmXn5wWf #Vietnam #Football #Saigon"	"WordVietnam"	"2012-12-31 02:30:22"
"285573524830167040"	"Just a sampling of our pictures from Vietnam:) We'll have a full blogpost updating you guys on all the great... http://t.co/KQynW7aY"	"SauceySauceCo"	"2012-12-31 02:30:08"
"285573339056062465"	"Thinking about studying abroad in Vietnam makes my heart flutter.  ^^"	"amnewcreation"	"2012-12-31 02:29:24"
"285573274140803072"	"The only Vietnam Vets for John F. Kerry were the North Vietnamese and Viet Cong. Fake, phony and back-stabbing fraud."	"Doc_JJK"	"2012-12-31 02:29:08"
"285573106494484481"	"@adamlambert see you at H-artistry in VietNam :) so excited"	"VietNamgirl13"	"2012-12-31 02:28:28"
"285573102358917120"	"We Were Soldiers #greatmovie #vietnam"	"Turrah12"	"2012-12-31 02:28:27"
"285572913975947264"	"#sengat#indon#bangla#Vietnam#myanmar#negro http://t.co/64CmZsss"	"Gedong99"	"2012-12-31 02:27:43"
"285572901858598914"	"@kpkenney Make an over the line Vietnam reference to a veteran #antiresolutions"	"walkerwiese"	"2012-12-31 02:27:40"
"285572836762988547"	"I'm so jealous! My dads in Vietnam right now having the time of his life 😭😭😭"	"_jackynguyen"	"2012-12-31 02:27:24"
"285572733507624960"	"Overseas Vietnamese Communities is out! http://t.co/oFQnx74C ▸ Top stories today via @Bronze_Mermaid @SwipeZoom @SaigonBlogs"	"vietnam_wealth"	"2012-12-31 02:27:00"
"285572727459422208"	"@HaurulovE woah~~ *.* I live in Vietnam ^^ so you traveled such a long way to see Junsu~ how admirable ;~;"	"juztsmyle"	"2012-12-31 02:26:58"
"285572457891504128"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"niidblossom"	"2012-12-31 02:25:54"
"285572454468960257"	"@_MSSYLVIA LOLOL, can never get sick of dukbokki 8D I must see you before you go to Vietnam though!"	"teehstAa"	"2012-12-31 02:25:53"
"285572410537824256"	"Last throwback for 2012! Spot the odd one out lmao 😂 #throwback #vietnam #holiday 👲 http://t.co/anFCK0rJ"	"AnnaLT_10"	"2012-12-31 02:25:43"
"285572112389914624"	"I'm moving out of Dallas Vietnam because fuck the cowboys"	"f1xedatzero"	"2012-12-31 02:24:31"
"285572098162819074"	"@michellytran i feeel you , but i rather go to Vietnam .. the place i come i'd get raped by old hairy men"	"chickoverdose"	"2012-12-31 02:24:28"
"285572080563539968"	"lol..Apple's new Earpods are made in Vietnam. Betta recognize"	"meeshtran"	"2012-12-31 02:24:24"
"285572004369797123"	"@ForvictoRi I was waiting you come back to Vietnam to lead him to eat Pho Vietnam!!! I Love U ."	"nhunhucho22"	"2012-12-31 02:24:06"
"285571797972291584"	"I met a four-legged taylor in Vietnam.  #vietnam #puppy http://t.co/dQvex5kN"	"AliRezza7"	"2012-12-31 02:23:16"
"285571734663467008"	"The baby boomer generation's efforts at creating social justice dramatically transformed history — from the Vietnam... http://t.co/aCxYShwG"	"Oakland4Obama"	"2012-12-31 02:23:01"
"285571506392678400"	"@chickoverdose LMAO! Same here man. Vietnam is a harsh place to live in .__."	"michellytran"	"2012-12-31 02:22:07"
"285571471433166848"	"So cold ... And I'm in Vietnam .."	"JstTUgood"	"2012-12-31 02:21:59"
"285571395369455618"	"New Year is a very serious business in Vietnam! I think the midnight fireworks show is going to be spectacular! Can't wait :)"	"SKankaansyrja"	"2012-12-31 02:21:40"
"285571311382704128"	"#BestMemories2012 Watching UFL with the #Fandesals almost every week,  @chieffy_13's goal against Vietnam (this deserves a separate entry)"	"XtiansPanaderia"	"2012-12-31 02:21:20"
"285571299802230784"	"RT @ASEAN_NEWSROOM: #Vietnam's Le Luong Minh has taken the SG torch from Surin since previous ASEAN Summit in Phnom Penh. His 5 yr term starts tmr, Jan 1."	"TonyMitchener"	"2012-12-31 02:21:18"
"285571117748469760"	"Last day in vietnam sobs"	"aqualorraine"	"2012-12-31 02:20:34"
"285571047737135105"	"Five Vietnam War medals have been stolen from a home in Brisbane&amp;#039;s south.  An unknown number of offenders g ...  http://t.co/uNDCxtCk"	"vietnamtribune"	"2012-12-31 02:20:18"
"285570956859166721"	"RT @RWwatchMA: MT @Marnus3: I wonder why Wayne LaPierre never exercised his right to bear arms in Vietnam? #NRA #p2 #mapoli"	"metaquest"	"2012-12-31 02:19:56"
"285570888299061248"	"I posted 11 photos on Facebook in the album "Glittering cheer" http://t.co/I2tPTph0"	"News_Vietnam"	"2012-12-31 02:19:40"
"285570723576160257"	".... "In Vietnam they chop people's hands off and steal their purses""	"emilydolbeck"	"2012-12-31 02:19:00"
"285570495586377728"	"Stop the eviction of Animals Asia's Vietnam bear sanctuary - The Petition Site# http://t.co/wC7EM8YC"	"chompie97"	"2012-12-31 02:18:06"
"285570447922311168"	"RT @RWwatchMA: MT @Marnus3: I wonder why Wayne LaPierre never exercised his right to bear arms in Vietnam? #NRA #p2 #mapoli"	"lenniebrisco"	"2012-12-31 02:17:55"
"285570340980154368"	"Newborns taking a plane ride from Vietnam to USA for "Operation Babylift". April 12, 1975. http://t.co/iB6ZJQKP"	"TheToddNewberg"	"2012-12-31 02:17:29"
"285570288459079680"	"Please sign  to save Japan from invasion of S.Korea http://t.co/BGLZhFKF #Thailand #Singapore #Vietnam #Turkey #India #Philippines"	"GookTheMadIdiot"	"2012-12-31 02:17:17"
"285570210054942720"	"Paint it Black - Vietnam War: http://t.co/wjlGG6ms via @youtube"	"smitt9"	"2012-12-31 02:16:58"
"285570175082827777"	"#15factsaboutmybrother He's in Vietnam right now. #ExploringAsia"	"aielsarmiento"	"2012-12-31 02:16:50"
"285570138705649664"	"RT @DiaFramps: Thanks for having me Vietnam! http://t.co/pGA4coTg"	"chicken_KV"	"2012-12-31 02:16:41"
"285570040311455744"	"@Racheezy_ I tripped this morning and had a Vietnam flashback to Derrick grabbing my backpack."	"ToAzT92"	"2012-12-31 02:16:17"
"285569959738867712"	"I served during Vietnam, but was where the USAF needed me, I did shoot Expert marksman ea time M1 or M16 my fave center http://t.co/ExemhUWX"	"bluepuma5"	"2012-12-31 02:15:59"
"285569817170292738"	"In June I'm going to vietnam with my father and brother it's going to be so much fun"	"mayaluu02"	"2012-12-31 02:15:24"
"285569725134680064"	"Vietnam promising land for consumer finance in 2013 at http://t.co/yNRCXLLU"	"TalkVietnamBuzz"	"2012-12-31 02:15:02"
"285569723012362240"	"Vietnam highly appreciates ODA capital at http://t.co/IQKQ5Gla"	"TalkVietnamBuzz"	"2012-12-31 02:15:02"
"285569505810337793"	"Skyping with @traceederp while she's in Vietnam,missed you chi!!! #LoveYou"	"4mber_Le"	"2012-12-31 02:14:10"
"285569439829725184"	"RT @magikarp424: @occuchat an often violent suppression program conducted by FBI against civil rights mvmt., anti-Vietnam mvmt., and others"	"buell003"	"2012-12-31 02:13:54"
"285569433836072960"	"In Nanning southern China before taking a train to Hanoi Vietnam tommorrow. Lots of beautiful women and pretty girls here!"	"RustyKombi"	"2012-12-31 02:13:53"
"285569408674459648"	"@buell003: #DHS #Pasadena &amp; SD PD endorsed by the often violent FBI against civil rights mvmt, anti-Vietnam, #Occupy! @magikarp424 #Occuchat"	"buell003"	"2012-12-31 02:13:47"
"285569207276560384"	"RT @happened_today: 1972: Vietnam War: The United States halts heavy bombing of North Vietnam."	"InsurgentScud"	"2012-12-31 02:12:59"
"285569157653737472"	"♬ Mt. St. Helens Vietnam Band - In A Hole ♬ http://t.co/txluJOjm #nowplaying"	"indiepoprocks"	"2012-12-31 02:12:47"
"285569104931336192"	"@SenatorReid oh, you mean the guy who testified that all Vietnam vets are war criminals? BS....."	"tehpixie"	"2012-12-31 02:12:34"
"285568978976374784"	"Save the Elephants in Vietnam - The Petition Site http://t.co/gmIogiWK"	"MNTRYJOSEPH"	"2012-12-31 02:12:04"
"285568761778540544"	"Vietnam highly appreciates ODA capital: (VEN) – Minister of Planning and Investment Bui Quang… http://t.co/XYlHzKbm"	"talkvn"	"2012-12-31 02:11:13"
"285568760193097728"	"Vietnam promising land for consumer finance in 2013: VietNamNet Bridge – Experts believe that… http://t.co/k5GK5ipM"	"talkvn"	"2012-12-31 02:11:12"
"285568674369257473"	"VIETNAM: The People's Court condemns three bloggers for a total of 25 years, reported govt corruption -  http://t.co/AaPnjhsR"	"ssnbn1"	"2012-12-31 02:10:52"
"285568644887506945"	"@SarahKSilverman @Maui Maui? Please... come to HCMC, Vietnam - we'll treat you right..."	"adumbratesly"	"2012-12-31 02:10:45"
"285568603145764866"	"RT @kpeterson8888: I lost my nipples in Vietnam"	"catieecakes"	"2012-12-31 02:10:35"
"285568598376857602"	"Waiting for vietnam airline passenger to come at my lounge"	"Mariiamme"	"2012-12-31 02:10:34"
"285568405556314113"	"Vietnam cafe with my work family!"	"willis_luong"	"2012-12-31 02:09:48"
"285568342981476352"	""We had these gooks come to our school from Vietnam""	"arranreid"	"2012-12-31 02:09:33"
"285568318662909952"	"In vietnam they said smoke only for gays... http://t.co/CgblSsrl"	"Mim_0"	"2012-12-31 02:09:27"
"285568216334483456"	"VN: Vietnam survivor of tragic 'Operation Babylift' to speak at Flint Public Library: Vietnam survivor of tragic... http://t.co/2YcNKFed"	"PairsonnalitesA"	"2012-12-31 02:09:03"
"285568215013277697"	"News:  #Vietnam promising land for consumer finance in 2013 - #VietnamNet Bridge http://t.co/46TF3SMM"	"AsiaPacNews"	"2012-12-31 02:09:02"
"285568214979715072"	"VN: Vietnam exports more than imports in 2012: titled but penniless: Vietnam exports more than imports in 2012:... http://t.co/0NE5Qelj"	"PairsonnalitesA"	"2012-12-31 02:09:02"
"285568136617533441"	"RT @kpeterson8888: I lost my nipples in Vietnam"	"GeofftheGangsta"	"2012-12-31 02:08:44"
"285568092698984449"	"I lost my nipples in Vietnam"	"kpeterson8888"	"2012-12-31 02:08:33"
"285568054656630784"	"Memories In Ho chi minh Vietnam #very beautiful this country.. Alami N sejuk http://t.co/ndXafJDU"	"Nurdaerim"	"2012-12-31 02:08:24"
"285568047836708864"	"RT @magikarp424: @occuchat an often violent suppression program conducted by FBI against civil rights mvmt., anti-Vietnam mvmt., and others"	"occupy_brlive"	"2012-12-31 02:08:22"
"285568043399147522"	"@Woodsey256 hey, look here, back in Vietnam, we spilled tea all the time. Ain't nobody need to cry over a little spilled tea. Jack."	"anthonydavis94"	"2012-12-31 02:08:21"
"285567931021156353"	"Peace out Vietnam, you won't be missed. #yolo"	"nikitaaamai"	"2012-12-31 02:07:55"
"285567921843998720"	"@RyanGourlay1 I had that bck in Vietnam!  Johnny stole it aff me"	"jamiecfc1967"	"2012-12-31 02:07:52"
"285567847210549249"	"Tea Harvest Basket gifted by the H'Mong tribe of Vietnam to my mother and brother while on a sourcing trip/a http://t.co/c5T6DqVT"	"namastheteaco"	"2012-12-31 02:07:35"
